ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-25,71.68071186705225,77.16839045163832,95.17089923560675,71.68071186705225,71.68071186705225,14.788244053609663,14.788244053609663,14.788244053609663,10.570103058143355,10.570103058143355,10.570103058143355,4.218140995466309,4.218140995466309,4.218140995466309,0.0,0.0,0.0,86.46895592066191
2022-05-26,71.68164350115819,71.94541761240707,89.2803303909175,71.68164350115819,71.68164350115819,9.014814231635347,9.014814231635347,9.014814231635347,4.896699602420141,4.896699602420141,4.896699602420141,4.118114629215205,4.118114629215205,4.118114629215205,0.0,0.0,0.0,80.69645773279353
2022-05-27,71.68257513526414,61.37268235681575,80.72568135380074,71.68257513526414,71.68257513526414,-0.245690347331603,-0.245690347331603,-0.245690347331603,-4.2636162631508405,-4.2636162631508405,-4.2636162631508405,4.017925915819237,4.017925915819237,4.017925915819237,0.0,0.0,0.0,71.43688478793254
2022-05-28,71.6835067693701,56.27338127020218,73.93976770170067,71.6835067693701,71.6835067693701,-6.613754138611166,-6.613754138611166,-6.613754138611166,-10.532135729618219,-10.532135729618219,-10.532135729618219,3.918381591007051,3.918381591007051,3.918381591007051,0.0,0.0,0.0,65.06975263075893
2022-05-29,71.68443840347605,57.99860923547734,76.2258845055628,71.68443840347605,71.68443840347605,-5.05313929070146,-5.05313929070146,-5.05313929070146,-8.873444324027659,-8.873444324027659,-8.873444324027659,3.8203050333262,3.8203050333262,3.8203050333262,0.0,0.0,0.0,66.63129911277458
2022-05-30,71.685370037582,67.70110186366527,84.94722256262737,71.685370037582,71.685370037582,4.153438976727822,4.153438976727822,4.153438976727822,0.42893213261220225,0.42893213261220225,0.42893213261220225,3.7245068441156195,3.7245068441156195,3.7245068441156195,0.0,0.0,0.0,75.83880901430983
2022-05-31,71.68630167168796,73.93609617816067,92.07024403001132,71.68630167168796,71.68630167168796,11.405216233291336,11.405216233291336,11.405216233291336,7.773461523609784,7.773461523609784,7.773461523609784,3.6317547096815512,3.6317547096815512,3.6317547096815512,0.0,0.0,0.0,83.0915179049793
2022-06-01,71.68723330579391,76.51562120765325,95.22691424589361,71.68723330579391,71.68723330579391,14.112846625438205,14.112846625438205,14.112846625438205,10.57010305814342,10.57010305814342,10.57010305814342,3.542743567294785,3.542743567294785,3.542743567294785,0.0,0.0,0.0,85.80007993123212
2022-06-02,71.68816493989986,70.90351981063932,88.90210088502558,71.68816493989986,71.68816493989986,8.3547667045397,8.3547667045397,8.3547667045397,4.896699602414673,4.896699602414673,4.896699602414673,3.4580671021250264,3.4580671021250264,3.4580671021250264,0.0,0.0,0.0,80.04293164443956
2022-06-03,71.68909657400582,61.59426569684543,79.431614808612,71.68909657400582,71.68909657400582,-0.8854246888803903,-0.8854246888803903,-0.8854246888803903,-4.26361626311811,-4.26361626311811,-4.26361626311811,3.3781915742377193,3.3781915742377193,3.3781915742377193,0.0,0.0,0.0,70.80367188512542
2022-06-04,71.69002820811177,54.54382252803206,74.50900718571742,71.69002820811177,71.69002820811177,-7.228702815582299,-7.228702815582299,-7.228702815582299,-10.532135729622071,-10.532135729622071,-10.532135729622071,3.303432914039771,3.303432914039771,3.303432914039771,0.0,0.0,0.0,64.46132539252947
2022-06-05,71.69095984221772,56.94160619697538,74.98904954798739,71.69095984221772,71.69095984221772,-5.639506391298264,-5.639506391298264,-5.639506391298264,-8.873444324025211,-8.873444324025211,-8.873444324025211,3.233937932726947,3.233937932726947,3.233937932726947,0.0,0.0,0.0,66.05145345091945
2022-06-06,71.69189147632368,66.60328528357125,84.54625661266495,71.69189147632368,71.69189147632368,3.5986025067466616,3.5986025067466616,3.5986025067466616,0.42893213261870455,0.42893213261870455,0.42893213261870455,3.169670374127957,3.169670374127957,3.169670374127957,0.0,0.0,0.0,75.29049398307033
2022-06-07,71.69282311042963,73.03935566054112,91.83107136913817,71.69282311042963,71.69282311042963,10.88386391303904,10.88386391303904,10.88386391303904,7.773461523614075,7.773461523614075,7.773461523614075,3.1104023894249644,3.1104023894249644,3.1104023894249644,0.0,0.0,0.0,82.57668702346866
2022-06-08,71.69375474453558,75.90965949224801,94.45491858813463,71.69375474453558,71.69375474453558,13.625814909151774,13.625814909151774,13.625814909151774,10.570103058140145,10.570103058140145,10.570103058140145,3.055711851011628,3.055711851011628,3.055711851011628,0.0,0.0,0.0,85.31956965368735
2022-06-09,71.69468637864152,70.29172457517801,88.38360159406817,71.69468637864152,71.69468637864152,7.901685343698672,7.901685343698672,7.901685343698672,4.896699602409202,4.896699602409202,4.896699602409202,3.00498574128947,3.00498574128947,3.00498574128947,0.0,0.0,0.0,79.5963717223402
2022-06-10,71.69561801274749,60.948491516835105,79.0595476864838,71.69561801274749,71.69561801274749,-1.3061866010333443,-1.3061866010333443,-1.3061866010333443,-4.26361626312833,-4.26361626312833,-4.26361626312833,2.9574296620949854,2.9574296620949854,2.9574296620949854,0.0,0.0,0.0,70.38943141171414
2022-06-11,71.69655367718258,55.436503968749065,73.27472111391955,71.69655367718258,71.69655367718258,-7.620052412990495,-7.620052412990495,-7.620052412990495,-10.53213572962592,-10.53213572962592,-10.53213572962592,2.912083316635425,2.912083316635425,2.912083316635425,0.0,0.0,0.0,64.07650126419209
2022-06-12,71.69748934161767,56.873312852891196,75.64847044812956,71.69748934161767,71.69748934161767,-6.005602699693689,-6.005602699693689,-6.005602699693689,-8.87344432401912,-8.87344432401912,-8.87344432401912,2.8678416243254317,2.8678416243254317,2.8678416243254317,0.0,0.0,0.0,65.69188664192399
2022-06-13,71.69842500605277,66.22778891607328,84.29782154853842,71.69842500605277,71.69842500605277,3.2524130784872054,3.2524130784872054,3.2524130784872054,0.42893213262592367,0.42893213262592367,0.42893213262592367,2.8234809458612817,2.8234809458612817,2.8234809458612817,0.0,0.0,0.0,74.95083808453998
2022-06-14,71.69936067048788,73.64455245412982,91.67846750456903,71.69936067048788,71.69936067048788,10.551151250593993,10.551151250593993,10.551151250593993,7.773461523594869,7.773461523594869,7.773461523594869,2.7776897269991236,2.7776897269991236,2.7776897269991236,0.0,0.0,0.0,82.25051192108187
2022-06-15,71.70029633492297,75.72184585067649,94.35474457303515,71.70029633492297,71.70029633492297,13.299205778415981,13.299205778415981,13.299205778415981,10.57010305814021,10.57010305814021,10.57010305814021,2.729102720275769,2.729102720275769,2.729102720275769,0.0,0.0,0.0,84.99950211333895
2022-06-16,71.70123199935806,70.64106334596373,88.51785396770764,71.70123199935806,71.70123199935806,7.573037421518992,7.573037421518992,7.573037421518992,4.896699602403733,4.896699602403733,4.896699602403733,2.6763378191152585,2.6763378191152585,2.6763378191152585,0.0,0.0,0.0,79.27426942087705
2022-06-17,71.70216766379316,61.30161841505217,78.62005255756448,71.70216766379316,71.70216766379316,-1.6455818205794812,-1.6455818205794812,-1.6455818205794812,-4.263616263132947,-4.263616263132947,-4.263616263132947,2.618034442553466,2.618034442553466,2.618034442553466,0.0,0.0,0.0,70.05658584321368
2022-06-18,71.70310332822825,54.957299242744675,71.9645435974429,71.70310332822825,71.70310332822825,-7.979243385250027,-7.979243385250027,-7.979243385250027,-10.532135729627207,-10.532135729627207,-10.532135729627207,2.5528923443771805,2.5528923443771805,2.5528923443771805,0.0,0.0,0.0,63.72385994297822
2022-06-19,71.70403899266334,56.00525016688205,74.81424459150391,71.70403899266334,71.70403899266334,-6.393734633913087,-6.393734633913087,-6.393734633913087,-8.873444324040651,-8.873444324040651,-8.873444324040651,2.479709690127564,2.479709690127564,2.479709690127564,0.0,0.0,0.0,65.31030435875026
2022-06-20,71.70497465709845,65.58948888164302,83.16722910512128,71.70497465709845,71.70497465709845,2.826351383019593,2.826351383019593,2.826351383019593,0.42893213263314295,0.42893213263314295,0.42893213263314295,2.3974192503864504,2.3974192503864504,2.3974192503864504,0.0,0.0,0.0,74.53132604011805
2022-06-21,71.70591032153354,72.67967890199722,90.67962563969479,71.70591032153354,71.70591032153354,10.078583122797717,10.078583122797717,10.078583122797717,7.77346152359969,7.77346152359969,7.77346152359969,2.3051215991980256,2.3051215991980256,2.3051215991980256,0.0,0.0,0.0,81.78449344433125
2022-06-22,71.70684598596863,75.9600417866397,94.20049827293552,71.70684598596863,71.70684598596863,12.772217339579552,12.772217339579552,12.772217339579552,10.570103058143678,10.570103058143678,10.570103058143678,2.2021142814358723,2.2021142814358723,2.2021142814358723,0.0,0.0,0.0,84.47906332554818
2022-06-23,71.70778165040375,69.74953162643376,88.30343367617952,71.70778165040375,71.70778165040375,6.984615622797941,6.984615622797941,6.984615622797941,4.896699602395782,4.896699602395782,4.896699602395782,2.087916020402158,2.087916020402158,2.087916020402158,0.0,0.0,0.0,78.69239727320169
2022-06-24,71.70871731483884,60.101099684531476,78.86673540974623,71.70871731483884,71.70871731483884,-2.301331089233103,-2.301331089233103,-2.301331089233103,-4.263616263140367,-4.263616263140367,-4.263616263140367,1.9622851739072644,1.9622851739072644,1.9622851739072644,0.0,0.0,0.0,69.40738622560573
2022-06-25,71.70965297927393,54.317097808335646,72.29100412297136,71.70965297927393,71.70965297927393,-8.706903920062732,-8.706903920062732,-8.706903920062732,-10.532135729620757,-10.532135729620757,-10.532135729620757,1.8252318095580242,1.8252318095580242,1.8252318095580242,0.0,0.0,0.0,63.0027490592112
2022-06-26,71.71058864370902,55.121949166763024,73.55065417156247,71.71058864370902,71.71058864370902,-7.1964213707917635,-7.1964213707917635,-7.1964213707917635,-8.87344432403456,-8.87344432403456,-8.87344432403456,1.6770229532427956,1.6770229532427956,1.6770229532427956,0.0,0.0,0.0,64.51416727291725
2022-06-27,71.71152430814412,64.32802838320345,82.9812658537196,71.71152430814412,71.71152430814412,1.9471128960187154,1.9471128960187154,1.9471128960187154,0.4289321326403623,0.4289321326403623,0.4289321326403623,1.5181807633783535,1.5181807633783535,1.5181807633783535,0.0,0.0,0.0,73.65863720416283
2022-06-28,71.71245997257921,71.7820215652298,90.06741563773302,71.71245997257921,71.71245997257921,9.122935115049552,9.122935115049552,9.122935115049552,7.773461523603451,7.773461523603451,7.773461523603451,1.349473591446099,1.349473591446099,1.349473591446099,0.0,0.0,0.0,80.83539508762877
2022-06-29,71.7133956370143,73.88976065700967,92.14107923191557,71.7133956370143,71.7133956370143,11.742003158573604,11.742003158573604,11.742003158573604,10.570103058143745,10.570103058143745,10.570103058143745,1.1719001004298584,1.1719001004298584,1.1719001004298584,0.0,0.0,0.0,83.45539879558791
2022-06-30,71.7143313014494,68.50864263964132,86.41160341718421,71.7143313014494,71.7143313014494,5.883366422983693,5.883366422983693,5.883366422983693,4.8966996024235465,4.8966996024235465,4.8966996024235465,0.9866668205601464,0.9866668205601464,0.9866668205601464,0.0,0.0,0.0,77.5976977244331
2022-07-01,71.7152669658845,58.617746681038085,77.42584272268721,71.7152669658845,71.7152669658845,-3.468456543201998,-3.468456543201998,-3.468456543201998,-4.263616263147787,-4.263616263147787,-4.263616263147787,0.7951597199457888,0.7951597199457888,0.7951597199457888,0.0,0.0,0.0,68.2468104226825
2022-07-02,71.7162026303196,52.09873008625679,71.25051456144301,71.7162026303196,71.7162026303196,-9.933225179524436,-9.933225179524436,-9.933225179524436,-10.532135729619478,-10.532135729619478,-10.532135729619478,0.598910550095042,0.598910550095042,0.598910550095042,0.0,0.0,0.0,61.782977450795165
2022-07-03,71.7171382947547,53.80043635116858,72.32365946177038,71.7171382947547,71.7171382947547,-8.473885436616548,-8.473885436616548,-8.473885436616548,-8.87344432403211,-8.87344432403211,-8.87344432403211,0.399558887415562,0.399558887415562,0.399558887415562,0.0,0.0,0.0,63.243252858138156
2022-07-04,71.7180739591898,63.19935271667586,82.10871305087262,71.7180739591898,71.7180739591898,0.6277430590735866,0.6277430590735866,0.6277430590735866,0.42893213264686464,0.42893213264686464,0.42893213264686464,0.19881092642672196,0.19881092642672196,0.19881092642672196,0.0,0.0,0.0,72.34581701826338
2022-07-05,71.71900962362488,71.29646322394872,89.10648649256034,71.71900962362488,71.71900962362488,7.771857708019232,7.771857708019232,7.771857708019232,7.77346152360774,7.77346152360774,7.77346152360774,-0.001603815588506184,-0.001603815588506184,-0.001603815588506184,0.0,0.0,0.0,79.49086733164411
2022-07-06,71.71994528805998,72.90280760942989,91.77449943822104,71.71994528805998,71.71994528805998,10.37012640533664,10.37012640533664,10.37012640533664,10.57010305814381,10.57010305814381,10.57010305814381,-0.19997665280716942,-0.19997665280716942,-0.19997665280716942,0.0,0.0,0.0,82.09007169339661
2022-07-07,71.72088095249508,67.40952307800404,85.87602920439349,71.72088095249508,71.72088095249508,4.502036121725644,4.502036121725644,4.502036121725644,4.896699602415596,4.896699602415596,4.896699602415596,-0.3946634806899523,-0.3946634806899523,-0.3946634806899523,0.0,0.0,0.0,76.22291707422072
2022-07-08,71.72181661693017,58.3847334366141,75.98277828975691,71.72181661693017,71.72181661693017,-4.847743125288097,-4.847743125288097,-4.847743125288097,-4.263616263155205,-4.263616263155205,-4.263616263155205,-0.5841268621328913,-0.5841268621328913,-0.5841268621328913,0.0,0.0,0.0,66.87407349164208
2022-07-09,71.72275228136526,51.691533217774584,68.91617631940669,71.72275228136526,71.72275228136526,-11.299110962063406,-11.299110962063406,-11.299110962063406,-10.532135729620766,-10.532135729620766,-10.532135729620766,-0.7669752324426383,-0.7669752324426383,-0.7669752324426383,0.0,0.0,0.0,60.42364131930185
2022-07-10,71.72368794580036,53.170753414649965,71.42335093758808,71.72368794580036,71.72368794580036,-9.81544240809303,-9.81544240809303,-9.81544240809303,-8.87344432402602,-8.87344432402602,-8.87344432402602,-0.9419980840670107,-0.9419980840670107,-0.9419980840670107,0.0,0.0,0.0,61.90824553770733
2022-07-11,71.72462361023545,62.84304045767554,80.48796534024729,71.72462361023545,71.72462361023545,-0.6792639723799323,-0.6792639723799323,-0.6792639723799323,0.428932132615223,0.428932132615223,0.428932132615223,-1.1081961049951554,-1.1081961049951554,-1.1081961049951554,0.0,0.0,0.0,71.04535963785553
2022-07-12,71.72555927467056,69.26840759280236,87.28599848919883,71.72555927467056,71.72555927467056,6.508656134527462,6.508656134527462,6.508656134527462,7.773461523612033,7.773461523612033,7.773461523612033,-1.264805389084571,-1.264805389084571,-1.264805389084571,0.0,0.0,0.0,78.23421540919801
2022-07-13,71.72649493910566,71.97544411906449,89.79127604649108,71.72649493910566,71.72649493910566,9.158788050099181,9.158788050099181,9.158788050099181,10.570103058140536,10.570103058140536,10.570103058140536,-1.4113150080413555,-1.4113150080413555,-1.4113150080413555,0.0,0.0,0.0,80.88528298920484
2022-07-14,71.72743060354075,65.69245099576607,84.1508522692062,71.72743060354075,71.72743060354075,3.3492221740149977,3.3492221740149977,3.3492221740149977,4.896699602412607,4.896699602412607,4.896699602412607,-1.5474774283976087,-1.5474774283976087,-1.5474774283976087,0.0,0.0,0.0,75.07665277755575
2022-07-15,71.72836626797584,56.5719857450836,74.6114246678777,71.72836626797584,71.72836626797584,-5.936927730000592,-5.936927730000592,-5.936927730000592,-4.263616263159824,-4.263616263159824,-4.263616263159824,-1.6733114668407687,-1.6733114668407687,-1.6733114668407687,0.0,0.0,0.0,65.79143853797525
2022-07-16,71.72930193241093,50.65691250924737,68.41303158035224,71.72930193241093,71.72930193241093,-12.321233427045165,-12.321233427045165,-12.321233427045165,-10.53213572961175,-10.53213572961175,-10.53213572961175,-1.7890976974334154,-1.7890976974334154,-1.7890976974334154,0.0,0.0,0.0,59.40806850536577
2022-07-17,71.73023759684604,52.27971594674381,69.53465848608758,71.73023759684604,71.73023759684604,-10.768810771988273,-10.768810771988273,-10.768810771988273,-8.873444324019927,-8.873444324019927,-8.873444324019927,-1.8953664479683465,-1.8953664479683465,-1.8953664479683465,0.0,0.0,0.0,60.96142682485777
2022-07-18,71.73117326128113,61.34854574917678,79.01910183567269,71.73117326128113,71.73117326128113,-1.5639466106496847,-1.5639466106496847,-1.5639466106496847,0.4289321326217258,0.4289321326217258,0.4289321326217258,-1.9928787432714106,-1.9928787432714106,-1.9928787432714106,0.0,0.0,0.0,70.16722665063145
2022-07-19,71.73210892571622,68.10828026598006,86.70501344336435,71.73210892571622,71.73210892571622,5.690860759651228,5.690860759651228,5.690860759651228,7.7734615235933555,7.7734615235933555,7.7734615235933555,-2.082600763942127,-2.082600763942127,-2.082600763942127,0.0,0.0,0.0,77.42296968536745
2022-07-20,71.73304459015132,71.40839735176576,89.24483923960331,71.73304459015132,71.73304459015132,8.404430474686169,8.404430474686169,8.404430474686169,10.570103058140601,10.570103058140601,10.570103058140601,-2.1656725834544335,-2.1656725834544335,-2.1656725834544335,0.0,0.0,0.0,80.13747506483749
2022-07-21,71.73398025458643,65.00200338902697,84.02955547931144,71.73398025458643,71.73398025458643,2.6533274836831153,2.6533274836831153,2.6533274836831153,4.896699602404657,4.896699602404657,4.896699602404657,-2.243372118721542,-2.243372118721542,-2.243372118721542,0.0,0.0,0.0,74.38730773826954
2022-07-22,71.73491591902152,55.902368290844436,74.17363165075756,71.73491591902152,71.73491591902152,-6.5806916370284165,-6.5806916370284165,-6.5806916370284165,-4.263616263129893,-4.263616263129893,-4.263616263129893,-2.3170753738985237,-2.3170753738985237,-2.3170753738985237,0.0,0.0,0.0,65.1542242819931
2022-07-23,71.73585158345662,50.28771405781429,68.1404645734343,71.73585158345662,71.73585158345662,-12.920349899419007,-12.920349899419007,-12.920349899419007,-10.5321357296156,-10.5321357296156,-10.5321357296156,-2.388214169803405,-2.388214169803405,-2.388214169803405,0.0,0.0,0.0,58.81550168403761
2022-07-24,71.73678724789171,50.886858048887674,69.55912839871374,71.73678724789171,71.73678724789171,-11.331676952355167,-11.331676952355167,-11.331676952355167,-8.873444324017477,-8.873444324017477,-8.873444324017477,-2.458232628337689,-2.458232628337689,-2.458232628337689,0.0,0.0,0.0,60.405110295536545
2022-07-25,71.7377229123268,60.878829084611546,78.7051271651641,71.7377229123268,71.7377229123268,-2.099611587572409,-2.099611587572409,-2.099611587572409,0.4289321326296623,0.4289321326296623,0.4289321326296623,-2.5285437202020713,-2.5285437202020713,-2.5285437202020713,0.0,0.0,0.0,69.63811132475439
2022-07-26,71.73865857676189,68.32492606998437,86.60181697116525,71.73865857676189,71.73865857676189,5.172974339967762,5.172974339967762,5.172974339967762,7.7734615235976445,7.7734615235976445,7.7734615235976445,-2.6004871836298835,-2.6004871836298835,-2.6004871836298835,0.0,0.0,0.0,76.91163291672966
2022-07-27,71.739594241197,70.67795396503374,88.3861833343891,71.739594241197,71.739594241197,7.894812976456589,7.894812976456589,7.894812976456589,10.570103058145738,10.570103058145738,10.570103058145738,-2.675290081689149,-2.675290081689149,-2.675290081689149,0.0,0.0,0.0,79.63440721765359
2022-07-28,71.74052990563209,64.86927769957627,83.14577305500026,71.74052990563209,71.74052990563209,2.142668415509272,2.142668415509272,2.142668415509272,4.896699602396707,4.896699602396707,4.896699602396707,-2.7540311868874343,-2.7540311868874343,-2.7540311868874343,0.0,0.0,0.0,73.88319832114136
2022-07-29,71.74146557006718,55.13193845853167,73.63771945048647,71.74146557006718,71.74146557006718,-7.101226529792589,-7.101226529792589,-7.101226529792589,-4.263616263134513,-4.263616263134513,-4.263616263134513,-2.837610266658076,-2.837610266658076,-2.837610266658076,0.0,0.0,0.0,64.6402390402746
2022-07-30,71.7424012345023,48.66724269120886,68.16009658774558,71.7424012345023,71.7424012345023,-13.458858924641378,-13.458858924641378,-13.458858924641378,-10.53213572961689,-10.53213572961689,-10.53213572961689,-2.9267231950244885,-2.9267231950244885,-2.9267231950244885,0.0,0.0,0.0,58.28354230986092
2022-07-31,71.74333689893739,50.57495011350101,69.26088894007337,71.74333689893739,71.74333689893739,-11.895287962784822,-11.895287962784822,-11.895287962784822,-8.873444324011386,-8.873444324011386,-8.873444324011386,-3.0218436387734373,-3.0218436387734373,-3.0218436387734373,0.0,0.0,0.0,59.848048936152566
2022-08-01,71.74427256337248,59.47125631107761,77.9504445249869,71.74427256337248,71.74427256337248,-2.6942797333394353,-2.6942797333394353,-2.6942797333394353,0.42893213263616375,0.42893213263616375,0.42893213263616375,-3.1232118659755987,-3.1232118659755987,-3.1232118659755987,0.0,0.0,0.0,69.04999283003303
2022-08-02,71.74520822780758,66.44860318089596,84.73913527182323,71.74520822780758,71.74520822780758,4.5426305168951355,4.5426305168951355,4.5426305168951355,7.773461523601939,7.773461523601939,7.773461523601939,-3.230831006706804,-3.230831006706804,-3.230831006706804,0.0,0.0,0.0,76.28783874470271
2022-08-03,71.74614389224267,69.88164816478128,88.10498847301348,71.74614389224267,71.74614389224267,7.225632191280202,7.225632191280202,7.225632191280202,10.570103058145806,10.570103058145806,10.570103058145806,-3.344470866865604,-3.344470866865604,-3.344470866865604,0.0,0.0,0.0,78.97177608352287
2022-08-04,71.74707955667776,63.91666920768323,82.16756200124462,71.74707955667776,71.74707955667776,1.4330204394429635,1.4330204394429635,1.4330204394429635,4.896699602393718,4.896699602393718,4.896699602393718,-3.463679162950754,-3.463679162950754,-3.463679162950754,0.0,0.0,0.0,73.18009999612073
2022-08-05,71.74801522111285,54.510581838856346,73.25742569113743,71.74801522111285,71.74801522111285,-7.8514160788261185,-7.8514160788261185,-7.8514160788261185,-4.263616263147531,-4.263616263147531,-4.263616263147531,-3.587799815678585,-3.587799815678585,-3.587799815678585,0.0,0.0,0.0,63.89659914228673
2022-08-06,71.74895088554796,48.963652859213575,66.45703873088294,71.74895088554796,71.74895088554796,-14.248133449973658,-14.248133449973658,-14.248133449973658,-10.532135729618176,-10.532135729618176,-10.532135729618176,-3.715997720355485,-3.715997720355485,-3.715997720355485,0.0,0.0,0.0,57.5008174355743
2022-08-07,71.74988654998305,50.39439841489633,68.22446037207722,71.74988654998305,71.74988654998305,-12.720733532807614,-12.720733532807614,-12.720733532807614,-8.873444324032919,-8.873444324032919,-8.873444324032919,-3.8472892087746957,-3.8472892087746957,-3.8472892087746957,0.0,0.0,0.0,59.02915301717543
2022-08-08,71.75082221441814,58.9248235857992,78.11849694983634,71.75082221441814,71.75082221441814,-3.5516451047185447,-3.5516451047185447,-3.5516451047185447,0.42893213264266605,0.42893213264266605,0.42893213264266605,-3.9805772373612105,-3.9805772373612105,-3.9805772373612105,0.0,0.0,0.0,68.19917710969959
2022-08-09,71.75175787739875,66.08357396172258,84.83850917617679,71.75175787739875,71.75175787739875,3.6587713386338874,3.6587713386338874,3.6587713386338874,7.773461523605699,7.773461523605699,7.773461523605699,-4.114690184971811,-4.114690184971811,-4.114690184971811,0.0,0.0,0.0,75.41052921603263
2022-08-10,71.75269354037934,69.21791002260058,87.25084619889199,71.75269354037934,71.75269354037934,6.321680032176559,6.321680032176559,6.321680032176559,10.570103058144198,10.570103058144198,10.570103058144198,-4.24842302596764,-4.24842302596764,-4.24842302596764,0.0,0.0,0.0,78.0743735725559
2022-08-11,71.75362920335995,63.37549877065712,80.96441712645687,71.75362920335995,71.75362920335995,0.5161200386723405,0.5161200386723405,0.5161200386723405,4.896699602385768,4.896699602385768,4.896699602385768,-4.380579563713427,-4.380579563713427,-4.380579563713427,0.0,0.0,0.0,72.26974924203229
2022-08-12,71.75456486634054,53.488979211349616,72.73480656763661,71.75456486634054,71.75456486634054,-8.773630632353427,-8.773630632353427,-8.773630632353427,-4.263616263114803,-4.263616263114803,-4.263616263114803,-4.510014369238626,-4.510014369238626,-4.510014369238626,0.0,0.0,0.0,62.980934233987114
2022-08-13,71.75550052932114,46.84518485910621,65.4573974142723,71.75550052932114,71.75550052932114,-15.16780880052144,-15.16780880052144,-15.16780880052144,-10.532135729619464,-10.532135729619464,-10.532135729619464,-4.63567307090198,-4.63567307090198,-4.63567307090198,0.0,0.0,0.0,56.5876917287997
2022-08-14,71.75643619230175,49.552099809252496,67.68636771481951,71.75643619230175,71.75643619230175,-13.630074007819637,-13.630074007819637,-13.630074007819637,-8.873444324026828,-8.873444324026828,-8.873444324026828,-4.75662968379281,-4.75662968379281,-4.75662968379281,0.0,0.0,0.0,58.12636218448211
2022-08-15,71.75737185528234,58.05029087109214,77.34682249886103,71.75737185528234,71.75737185528234,-4.443187618629864,-4.443187618629864,-4.443187618629864,0.42893213265060165,0.42893213265060165,0.42893213265060165,-4.872119751280466,-4.872119751280466,-4.872119751280466,0.0,0.0,0.0,67.31418423665248
2022-08-16,71.75830751826294,65.18955681457015,83.38391916128913,71.75830751826294,71.75830751826294,2.791893330301772,2.791893330301772,2.791893330301772,7.77346152361052,7.77346152361052,7.77346152361052,-4.981568193308747,-4.981568193308747,-4.981568193308747,0.0,0.0,0.0,74.55020084856471
2022-08-17,71.75924318124355,67.51087659364818,86.60177071719535,71.75924318124355,71.75924318124355,5.485492144831341,5.485492144831341,5.485492144831341,10.570103058142596,10.570103058142596,10.570103058142596,-5.084610913311256,-5.084610913311256,-5.084610913311256,0.0,0.0,0.0,77.24473532607489
2022-08-18,71.76017884422414,62.45501773891463,80.4333228247044,71.76017884422414,71.76017884422414,-0.2844098010218986,-0.2844098010218986,-0.2844098010218986,4.8966996024135305,4.8966996024135305,4.8966996024135305,-5.18110940343543,-5.18110940343543,-5.18110940343543,0.0,0.0,0.0,71.47576904320225
2022-08-19,71.76111450720474,52.71945307705169,71.7962240695721,71.76111450720474,71.76111450720474,-9.534774063788316,-9.534774063788316,-9.534774063788316,-4.263616263122221,-4.263616263122221,-4.263616263122221,-5.271157800666094,-5.271157800666094,-5.271157800666094,0.0,0.0,0.0,62.22634044341642
2022-08-20,71.76205017018535,47.05054054646136,65.32006745271525,71.76205017018535,71.76205017018535,-15.887217807733569,-15.887217807733569,-15.887217807733569,-10.532135729623313,-10.532135729623313,-10.532135729623313,-5.355082078110256,-5.355082078110256,-5.355082078110256,0.0,0.0,0.0,55.87483236245178
2022-08-21,71.76298583316594,49.15468736874579,67.04702541910355,71.76298583316594,71.76298583316594,-14.306875623268791,-14.306875623268791,-14.306875623268791,-8.873444324022557,-8.873444324022557,-8.873444324022557,-5.433431299246232,-5.433431299246232,-5.433431299246232,0.0,0.0,0.0,57.45611020989715
2022-08-22,71.76392149614655,57.92572715529349,75.48198396414828,71.76392149614655,71.76392149614655,-5.078028978450912,-5.078028978450912,-5.078028978450912,0.4289321326182438,0.4289321326182438,0.4289321326182438,-5.506961111069156,-5.506961111069156,-5.506961111069156,0.0,0.0,0.0,66.68589251769563
2022-08-23,71.76485715912713,65.0026332850519,82.52808531937087,71.76485715912713,71.76485715912713,2.196851626372489,2.196851626372489,2.196851626372489,7.773461523591313,7.773461523591313,7.773461523591313,-5.576609897218824,-5.576609897218824,-5.576609897218824,0.0,0.0,0.0,73.96170878549962
2022-08-24,71.76579282210774,67.50792771355384,86.09545684711958,71.76579282210774,71.76579282210774,4.926634811223985,4.926634811223985,4.926634811223985,10.57010305814099,10.57010305814099,10.57010305814099,-5.643468246917007,-5.643468246917007,-5.643468246917007,0.0,0.0,0.0,76.69242763333173
2022-08-25,71.76672848508835,61.09927673304549,79.96749269550568,71.76672848508835,71.76672848508835,-0.8120430102158404,-0.8120430102158404,-0.8120430102158404,4.896699602405581,4.896699602405581,4.896699602405581,-5.708742612621421,-5.708742612621421,-5.708742612621421,0.0,0.0,0.0,70.9546854748725
2022-08-26,71.76766414806893,52.87471382036834,71.1869189020443,71.76766414806893,71.76766414806893,-10.037330485081245,-10.037330485081245,-10.037330485081245,-4.26361626312684,-4.26361626312684,-4.26361626312684,-5.773714221954405,-5.773714221954405,-5.773714221954405,0.0,0.0,0.0,61.73033366298769
